time_s,T_K,HRR_kW,O2_volpct,CO2_volpct,H2O_volpct,fuel_kg,inhib_kgm3,inert_kgm3,ACH,agent_mdot_kgps,reward
40.000000,337.242736,241.805944,19.523182,0.481590,1.404602,49.672331,0.021863,0.064640,3.000000,0.300000,9.400000
40.100000,337.268631,241.639422,19.519696,0.482545,1.405464,49.671579,0.021925,0.064822,3.000000,0.300000,9.400000
40.200000,337.294356,241.472984,19.516212,0.483500,1.406325,49.670828,0.021988,0.065004,3.000000,0.300000,9.400000
40.300000,337.319912,241.306625,19.512730,0.484453,1.407185,49.670077,0.022050,0.065187,3.000000,0.300000,9.400000
40.400000,337.345301,241.140338,19.509249,0.485406,1.408044,49.669327,0.022113,0.065369,3.000000,0.300000,9.400000
40.500000,337.370521,240.974119,19.505770,0.486359,1.408903,49.668576,0.022175,0.065551,3.000000,0.300000,9.400000
40.600000,337.395575,240.807960,19.502293,0.487310,1.409761,49.667826,0.022238,0.065733,3.000000,0.300000,9.400000
40.700000,337.420461,240.641857,19.498817,0.488262,1.410619,49.667077,0.022300,0.065915,3.000000,0.300000,9.400000
40.800000,337.445182,240.475804,19.495343,0.489212,1.411476,49.666327,0.022363,0.066097,3.000000,0.300000,9.400000
40.900000,337.469736,240.309796,19.491870,0.490162,1.412333,49.665578,0.022425,0.066279,3.000000,0.300000,9.400000
41.000000,337.494125,240.143828,19.488399,0.491111,1.413189,49.664829,0.022488,0.066461,3.000000,0.300000,9.400000
41.100000,337.518348,239.977894,19.484930,0.492060,1.414044,49.664080,0.022550,0.066643,3.000000,0.300000,9.400000
41.200000,337.542407,239.811990,19.481462,0.493008,1.414899,49.663332,0.022613,0.066824,3.000000,0.300000,9.400000
41.300000,337.566302,239.646111,19.477996,0.493955,1.415753,49.662584,0.022675,0.067006,3.000000,0.300000,9.400000
41.400000,337.590032,239.480251,19.474531,0.494902,1.416606,49.661836,0.022738,0.067188,3.000000,0.300000,9.400000
41.500000,337.613599,239.314406,19.471068,0.495848,1.417459,49.661088,0.022800,0.067370,3.000000,0.300000,9.400000
41.600000,337.637004,239.148572,19.467607,0.496793,1.418311,49.660340,0.022863,0.067552,3.000000,0.300000,9.400000
41.700000,337.660245,238.982743,19.464147,0.497738,1.419163,49.659593,0.022925,0.067734,3.000000,0.300000,9.400000
41.800000,337.683324,238.816915,19.460689,0.498682,1.420014,49.658846,0.022988,0.067916,3.000000,0.300000,9.400000
41.900000,337.706241,238.651085,19.457232,0.499625,1.420864,49.658100,0.023050,0.068098,3.000000,0.300000,9.400000
42.000000,337.728997,238.485246,19.453777,0.500568,1.421714,49.657353,0.023113,0.068279,3.000000,0.300000,9.400000
42.100000,337.751591,238.319396,19.450323,0.501510,1.422563,49.656607,0.023175,0.068461,3.000000,0.300000,9.400000
42.200000,337.774025,238.153530,19.446871,0.502452,1.423412,49.655861,0.023238,0.068643,3.000000,0.300000,9.400000
42.300000,337.796298,237.987644,19.443421,0.503393,1.424260,49.655116,0.023300,0.068825,3.000000,0.300000,9.400000
42.400000,337.818411,237.821733,19.439972,0.504333,1.425107,49.654370,0.023363,0.069007,3.000000,0.300000,9.400000
42.500000,337.840365,237.655795,19.436525,0.505273,1.425954,49.653625,0.023425,0.069188,3.000000,0.300000,9.400000
42.600000,337.862159,237.489824,19.433080,0.506212,1.426800,49.652880,0.023488,0.069370,3.000000,0.300000,9.400000
42.700000,337.883794,237.323818,19.429636,0.507150,1.427646,49.652136,0.023550,0.069552,3.000000,0.300000,9.400000
42.800000,337.905270,237.157772,19.426194,0.508088,1.428490,49.651391,0.023613,0.069733,3.000000,0.300000,9.400000
42.900000,337.926589,236.991684,19.422753,0.509025,1.429335,49.650647,0.023675,0.069915,3.000000,0.300000,9.400000
43.000000,337.947749,236.825548,19.419314,0.509962,1.430179,49.649904,0.023738,0.070097,3.000000,0.300000,9.400000
43.100000,337.968752,236.659363,19.415876,0.510897,1.431022,49.649160,0.023800,0.070278,3.000000,0.300000,9.400000
43.200000,337.989597,236.493123,19.412440,0.511833,1.431864,49.648417,0.023863,0.070460,3.000000,0.300000,9.400000
43.300000,338.010286,236.326827,19.409006,0.512767,1.432706,49.647674,0.023925,0.070642,3.000000,0.300000,9.400000
43.400000,338.030818,236.160470,19.405573,0.513701,1.433547,49.646931,0.023988,0.070823,3.000000,0.300000,9.400000
43.500000,338.051194,235.994050,19.402142,0.514634,1.434388,49.646189,0.024050,0.071005,3.000000,0.300000,9.400000
43.600000,338.071414,235.827562,19.398712,0.515567,1.435228,49.645446,0.024113,0.071186,3.000000,0.300000,9.400000
43.700000,338.091478,235.661005,19.395284,0.516499,1.436068,49.644704,0.024175,0.071368,3.000000,0.300000,9.400000
43.800000,338.111387,235.494375,19.391858,0.517431,1.436906,49.643963,0.024238,0.071550,3.000000,0.300000,9.400000
43.900000,338.131142,235.327670,19.388433,0.518361,1.437745,49.643221,0.024300,0.071731,3.000000,0.300000,9.400000
44.000000,338.150741,235.160885,19.385010,0.519291,1.438582,49.642480,0.024363,0.071913,3.000000,0.300000,9.400000
44.100000,338.170186,234.994018,19.381588,0.520221,1.439419,49.641739,0.024425,0.072094,3.000000,0.300000,9.400000
44.200000,338.189478,234.827067,19.378168,0.521150,1.440256,49.640999,0.024488,0.072276,3.000000,0.300000,9.400000
44.300000,338.208615,234.660029,19.374750,0.522078,1.441092,49.640258,0.024550,0.072457,3.000000,0.300000,9.400000
44.400000,338.227600,234.492901,19.371333,0.523005,1.441927,49.639518,0.024613,0.072638,3.000000,0.300000,9.400000
44.500000,338.246431,234.325680,19.367918,0.523932,1.442762,49.638778,0.024675,0.072820,3.000000,0.300000,9.400000
44.600000,338.265110,234.158364,19.364504,0.524859,1.443596,49.638039,0.024738,0.073001,3.000000,0.300000,9.400000
44.700000,338.283636,233.990950,19.361092,0.525784,1.444429,49.637299,0.024800,0.073183,3.000000,0.300000,9.400000
44.800000,338.302010,233.823436,19.357681,0.526709,1.445262,49.636560,0.024863,0.073364,3.000000,0.300000,9.400000
44.900000,338.320232,233.655820,19.354272,0.527634,1.446094,49.635822,0.024925,0.073546,3.000000,0.300000,9.400000
45.000000,338.338302,233.488098,19.350865,0.528558,1.446926,49.635083,0.024988,0.073727,3.000000,0.300000,9.400000
45.100000,338.356221,233.320270,19.347459,0.529481,1.447756,49.634345,0.025050,0.073908,3.000000,0.300000,9.400000
45.200000,338.373990,233.152331,19.344055,0.530403,1.448587,49.633607,0.025113,0.074090,3.000000,0.300000,9.400000
45.300000,338.391607,232.984281,19.340652,0.531325,1.449417,49.632869,0.025175,0.074271,3.000000,0.300000,9.400000
45.400000,338.409074,232.816118,19.337252,0.532246,1.450246,49.632132,0.025238,0.074452,3.000000,0.300000,9.400000
45.500000,338.426391,232.647838,19.333852,0.533167,1.451074,49.631394,0.025300,0.074633,3.000000,0.300000,9.400000
45.600000,338.443559,232.479440,19.330454,0.534087,1.451902,49.630658,0.025363,0.074815,3.000000,0.300000,9.400000
45.700000,338.460576,232.310922,19.327058,0.535006,1.452730,49.629921,0.025425,0.074996,3.000000,0.300000,9.400000
45.800000,338.477445,232.142283,19.323663,0.535925,1.453556,49.629185,0.025488,0.075177,3.000000,0.300000,9.400000
45.900000,338.494164,231.973519,19.320270,0.536843,1.454382,49.628448,0.025550,0.075358,3.000000,0.300000,9.400000
46.000000,338.510735,231.804629,19.316879,0.537760,1.455208,49.627713,0.025613,0.075540,3.000000,0.300000,9.400000
46.100000,338.527157,231.635612,19.313489,0.538677,1.456033,49.626977,0.025675,0.075721,3.000000,0.300000,9.400000
46.200000,338.543431,231.466466,19.310101,0.539593,1.456857,49.626242,0.025738,0.075902,3.000000,0.300000,9.400000
46.300000,338.559557,231.297188,19.306714,0.540508,1.457681,49.625507,0.025800,0.076083,3.000000,0.300000,9.400000
46.400000,338.575536,231.127778,19.303329,0.541423,1.458504,49.624772,0.025863,0.076264,3.000000,0.300000,9.400000
46.500000,338.591367,230.958234,19.299946,0.542337,1.459326,49.624037,0.025925,0.076445,3.000000,0.300000,9.400000
46.600000,338.607051,230.788553,19.296564,0.543251,1.460148,49.623303,0.025988,0.076627,3.000000,0.300000,9.400000
46.700000,338.622588,230.618735,19.293183,0.544164,1.460969,49.622569,0.026050,0.076808,3.000000,0.300000,9.400000
46.800000,338.637978,230.448777,19.289805,0.545076,1.461790,49.621836,0.026113,0.076989,3.000000,0.300000,9.400000
46.900000,338.653222,230.278679,19.286427,0.545988,1.462610,49.621102,0.026175,0.077170,3.000000,0.300000,9.400000
47.000000,338.668320,230.108439,19.283052,0.546899,1.463429,49.620369,0.026238,0.077351,3.000000,0.300000,9.400000
47.100000,338.683273,229.938056,19.279678,0.547809,1.464248,49.619636,0.026300,0.077532,3.000000,0.300000,9.400000
47.200000,338.698079,229.767528,19.276305,0.548719,1.465066,49.618904,0.026363,0.077713,3.000000,0.300000,9.400000
47.300000,338.712741,229.596854,19.272935,0.549628,1.465884,49.618171,0.026425,0.077894,3.000000,0.300000,9.400000
47.400000,338.727257,229.426033,19.269565,0.550536,1.466701,49.617439,0.026488,0.078075,3.000000,0.300000,9.400000
47.500000,338.741628,229.255063,19.266198,0.551444,1.467517,49.616707,0.026550,0.078256,3.000000,0.300000,9.400000
47.600000,338.755855,229.083943,19.262832,0.552351,1.468333,49.615976,0.026613,0.078437,3.000000,0.300000,9.400000
47.700000,338.769938,228.912673,19.259467,0.553258,1.469148,49.615245,0.026675,0.078618,3.000000,0.300000,9.400000
47.800000,338.783876,228.741250,19.256105,0.554164,1.469962,49.614514,0.026738,0.078799,3.000000,0.300000,9.400000
47.900000,338.797671,228.569674,19.252743,0.555069,1.470776,49.613783,0.026800,0.078980,3.000000,0.300000,9.400000
48.000000,338.811322,228.397944,19.249384,0.555973,1.471590,49.613053,0.026863,0.079161,3.000000,0.300000,9.400000
48.100000,338.824829,228.226059,19.246026,0.556877,1.472402,49.612323,0.026925,0.079342,3.000000,0.300000,9.400000
48.200000,338.838194,228.054018,19.242669,0.557781,1.473214,49.611593,0.026988,0.079522,3.000000,0.300000,9.400000
48.300000,338.851416,227.881819,19.239314,0.558683,1.474026,49.610863,0.027050,0.079703,3.000000,0.300000,9.400000
48.400000,338.864495,227.709463,19.235961,0.559585,1.474837,49.610134,0.027113,0.079884,3.000000,0.300000,9.400000
48.500000,338.877432,227.536947,19.232609,0.560487,1.475647,49.609405,0.027175,0.080065,3.000000,0.300000,9.400000
48.600000,338.890226,227.364272,19.229259,0.561387,1.476456,49.608676,0.027238,0.080246,3.000000,0.300000,9.400000
48.700000,338.902879,227.191436,19.225911,0.562287,1.477265,49.607948,0.027300,0.080427,3.000000,0.300000,9.400000
48.800000,338.915390,227.018439,19.222564,0.563187,1.478074,49.607220,0.027363,0.080607,3.000000,0.300000,9.400000
48.900000,338.927759,226.845279,19.219218,0.564086,1.478881,49.606492,0.027425,0.080788,3.000000,0.300000,9.400000
49.000000,338.939987,226.671957,19.215875,0.564984,1.479689,49.605764,0.027488,0.080969,3.000000,0.300000,9.400000
49.100000,338.952075,226.498471,19.212533,0.565881,1.480495,49.605037,0.027550,0.081150,3.000000,0.300000,9.400000
49.200000,338.964021,226.324821,19.209192,0.566778,1.481301,49.604310,0.027613,0.081330,3.000000,0.300000,9.400000
49.300000,338.975827,226.151006,19.205853,0.567674,1.482106,49.603583,0.027675,0.081511,3.000000,0.300000,9.400000
49.400000,338.987493,225.977026,19.202516,0.568570,1.482911,49.602856,0.027738,0.081692,3.000000,0.300000,9.400000
49.500000,338.999018,225.802880,19.199180,0.569465,1.483715,49.602130,0.027800,0.081873,3.000000,0.300000,9.400000
49.600000,339.010404,225.628567,19.195846,0.570359,1.484518,49.601404,0.027863,0.082053,3.000000,0.300000,9.400000
49.700000,339.021650,225.454087,19.192513,0.571253,1.485321,49.600679,0.027925,0.082234,3.000000,0.300000,9.400000
49.800000,339.032757,225.279440,19.189182,0.572146,1.486123,49.599953,0.027988,0.082415,3.000000,0.300000,9.400000
49.900000,339.043724,225.104625,19.185853,0.573038,1.486925,49.599228,0.028050,0.082595,3.000000,0.300000,9.400000
50.000000,339.054553,224.929641,19.182525,0.573930,1.487726,49.598503,0.028113,0.082776,3.000000,0.300000,9.400000
50.100000,339.065242,224.754488,19.179199,0.574821,1.488526,49.597779,0.028175,0.082956,3.000000,0.300000,9.400000
50.200000,339.075794,224.579166,19.175874,0.575711,1.489326,49.597055,0.028238,0.083137,3.000000,0.300000,9.400000
50.300000,339.086207,224.403675,19.172551,0.576601,1.490125,49.596331,0.028300,0.083317,3.000000,0.300000,9.400000
50.400000,339.096482,224.228014,19.169230,0.577490,1.490924,49.595607,0.028363,0.083498,3.000000,0.300000,9.400000
50.500000,339.106619,224.052183,19.165910,0.578379,1.491721,49.594884,0.028425,0.083679,3.000000,0.300000,9.400000
50.600000,339.116618,223.876181,19.162592,0.579266,1.492519,49.594160,0.028488,0.083859,3.000000,0.300000,9.400000
50.700000,339.126480,223.700008,19.159275,0.580154,1.493315,49.593438,0.028550,0.084040,3.000000,0.300000,9.400000
50.800000,339.136205,223.523665,19.155960,0.581040,1.494111,49.592715,0.028613,0.084220,3.000000,0.300000,9.400000
50.900000,339.145793,223.347151,19.152647,0.581926,1.494907,49.591993,0.028675,0.084401,3.000000,0.300000,9.400000
51.000000,339.155244,223.170465,19.149335,0.582811,1.495701,49.591271,0.028738,0.084581,3.000000,0.300000,9.400000
51.100000,339.164558,222.993608,19.146025,0.583696,1.496496,49.590549,0.028800,0.084761,3.000000,0.300000,9.400000
51.200000,339.173737,222.816580,19.142716,0.584580,1.497289,49.589828,0.028863,0.084942,3.000000,0.300000,9.400000
51.300000,339.182779,222.639380,19.139409,0.585463,1.498082,49.589107,0.028925,0.085122,3.000000,0.300000,9.400000
51.400000,339.191685,222.462008,19.136103,0.586346,1.498874,49.588386,0.028988,0.085303,3.000000,0.300000,9.400000
51.500000,339.200455,222.284464,19.132800,0.587227,1.499666,49.587666,0.029050,0.085483,3.000000,0.300000,9.400000
51.600000,339.209090,222.106749,19.129497,0.588109,1.500457,49.586945,0.029113,0.085663,3.000000,0.300000,9.400000
51.700000,339.217590,221.928862,19.126197,0.588989,1.501247,49.586225,0.029175,0.085844,3.000000,0.300000,9.400000
51.800000,339.225954,221.750803,19.122898,0.589869,1.502037,49.585506,0.029238,0.086024,3.000000,0.300000,9.400000
51.900000,339.234184,221.572572,19.119600,0.590749,1.502826,49.584786,0.029300,0.086204,3.000000,0.300000,9.400000
52.000000,339.242279,221.394170,19.116304,0.591627,1.503615,49.584067,0.029363,0.086385,3.000000,0.300000,9.400000
52.100000,339.250240,221.215596,19.113010,0.592506,1.504403,49.583349,0.029425,0.086565,3.000000,0.300000,9.400000
52.200000,339.258066,221.036851,19.109718,0.593383,1.505190,49.582630,0.029488,0.086745,3.000000,0.300000,9.400000
52.300000,339.265759,220.857934,19.106427,0.594260,1.505977,49.581912,0.029550,0.086926,3.000000,0.300000,9.400000
52.400000,339.273318,220.678846,19.103137,0.595136,1.506763,49.581194,0.029613,0.087106,3.000000,0.300000,9.400000
52.500000,339.280743,220.499587,19.099849,0.596011,1.507548,49.580476,0.029675,0.087286,3.000000,0.300000,9.400000
52.600000,339.288034,220.320157,19.096563,0.596886,1.508333,49.579759,0.029738,0.087466,3.000000,0.300000,9.400000
52.700000,339.295193,220.140557,19.093278,0.597760,1.509117,49.579042,0.029800,0.087646,3.000000,0.300000,9.400000
52.800000,339.302218,219.960786,19.089995,0.598634,1.509901,49.578325,0.029863,0.087827,3.000000,0.300000,9.400000
52.900000,339.309111,219.780845,19.086714,0.599506,1.510683,49.577609,0.029925,0.088007,3.000000,0.300000,9.400000
53.000000,339.315871,219.600733,19.083434,0.600379,1.511466,49.576893,0.029988,0.088187,3.000000,0.300000,9.400000
53.100000,339.322499,219.420452,19.080156,0.601250,1.512247,49.576177,0.030050,0.088367,3.000000,0.300000,9.400000
53.200000,339.328995,219.240002,19.076879,0.602121,1.513028,49.575462,0.030113,0.088547,3.000000,0.300000,9.400000
53.300000,339.335358,219.059382,19.073604,0.602991,1.513809,49.574746,0.030175,0.088727,3.000000,0.300000,9.400000
53.400000,339.341590,218.878594,19.070331,0.603861,1.514589,49.574031,0.030238,0.088907,3.000000,0.300000,9.400000
53.500000,339.347691,218.697638,19.067059,0.604730,1.515368,49.573317,0.030300,0.089088,3.000000,0.300000,9.400000
53.600000,339.353660,218.516513,19.063789,0.605598,1.516146,49.572602,0.030363,0.089268,3.000000,0.300000,9.400000
53.700000,339.359498,218.335220,19.060520,0.606465,1.516924,49.571888,0.030425,0.089448,3.000000,0.300000,9.400000
53.800000,339.365205,218.153761,19.057253,0.607332,1.517701,49.571175,0.030488,0.089628,3.000000,0.300000,9.400000
53.900000,339.370781,217.972134,19.053988,0.608198,1.518478,49.570461,0.030550,0.089808,3.000000,0.300000,9.400000
54.000000,339.376227,217.790341,19.050724,0.609064,1.519254,49.569748,0.030613,0.089988,3.000000,0.300000,9.400000
54.100000,339.381543,217.608382,19.047462,0.609929,1.520029,49.569035,0.030675,0.090168,3.000000,0.300000,9.400000
54.200000,339.386728,217.426258,19.044201,0.610793,1.520804,49.568323,0.030738,0.090348,3.000000,0.300000,9.400000
54.300000,339.391783,217.243969,19.040942,0.611657,1.521578,49.567610,0.030800,0.090528,3.000000,0.300000,9.400000
54.400000,339.396709,217.061515,19.037685,0.612520,1.522352,49.566898,0.030863,0.090708,3.000000,0.300000,9.400000
54.500000,339.401506,216.878896,19.034429,0.613382,1.523124,49.566187,0.030925,0.090888,3.000000,0.300000,9.400000
54.600000,339.406173,216.696115,19.031175,0.614244,1.523897,49.565475,0.030988,0.091067,3.000000,0.300000,9.400000
54.700000,339.410710,216.513170,19.027923,0.615105,1.524668,49.564764,0.031050,0.091247,3.000000,0.300000,9.400000
54.800000,339.415120,216.330064,19.024672,0.615965,1.525439,49.564054,0.031113,0.091427,3.000000,0.300000,9.400000
54.900000,339.419400,216.146795,19.021422,0.616825,1.526209,49.563343,0.031175,0.091607,3.000000,0.300000,9.400000
55.000000,339.423552,215.963365,19.018175,0.617684,1.526979,49.562633,0.031238,0.091787,3.000000,0.300000,9.400000
55.100000,339.427575,215.779774,19.014929,0.618542,1.527748,49.561923,0.031300,0.091967,3.000000,0.300000,9.400000
55.200000,339.431471,215.596024,19.011684,0.619400,1.528517,49.561214,0.031363,0.092147,3.000000,0.300000,9.400000
55.300000,339.435238,215.412114,19.008441,0.620257,1.529284,49.560504,0.031425,0.092326,3.000000,0.300000,9.400000
55.400000,339.438878,215.228045,19.005200,0.621113,1.530051,49.559795,0.031488,0.092506,3.000000,0.300000,9.400000
55.500000,339.442391,215.043818,19.001960,0.621969,1.530818,49.559087,0.031550,0.092686,3.000000,0.300000,9.400000
55.600000,339.445776,214.859433,18.998722,0.622824,1.531584,49.558378,0.031613,0.092866,3.000000,0.300000,9.400000
55.700000,339.449034,214.674892,18.995486,0.623678,1.532349,49.557670,0.031675,0.093046,3.000000,0.300000,9.400000
55.800000,339.452165,214.490195,18.992251,0.624532,1.533114,49.556963,0.031738,0.093225,3.000000,0.300000,9.400000
55.900000,339.455170,214.305342,18.989018,0.625385,1.533878,49.556255,0.031800,0.093405,3.000000,0.300000,9.400000
56.000000,339.458048,214.120335,18.985786,0.626237,1.534641,49.555548,0.031863,0.093585,3.000000,0.300000,9.400000
56.100000,339.460800,213.935174,18.982556,0.627089,1.535404,49.554841,0.031925,0.093764,3.000000,0.300000,9.400000
56.200000,339.463425,213.749860,18.979328,0.627940,1.536166,49.554135,0.031988,0.093944,3.000000,0.300000,9.400000
56.300000,339.465925,213.564393,18.976101,0.628790,1.536927,49.553429,0.032050,0.094124,3.000000,0.300000,9.400000
56.400000,339.468299,213.378774,18.972876,0.629640,1.537688,49.552723,0.032113,0.094303,3.000000,0.300000,9.400000
56.500000,339.470548,213.193005,18.969652,0.630489,1.538448,49.552017,0.032175,0.094483,3.000000,0.300000,9.400000
56.600000,339.472671,213.007086,18.966430,0.631338,1.539208,49.551312,0.032238,0.094663,3.000000,0.300000,9.400000
56.700000,339.474670,212.821017,18.963210,0.632185,1.539966,49.550607,0.032300,0.094842,3.000000,0.300000,9.400000
56.800000,339.476543,212.634800,18.959991,0.633032,1.540725,49.549903,0.032363,0.095022,3.000000,0.300000,9.400000
56.900000,339.478292,212.448435,18.956774,0.633879,1.541482,49.549198,0.032425,0.095201,3.000000,0.300000,9.400000
57.000000,339.479917,212.261924,18.953559,0.634724,1.542239,49.548494,0.032488,0.095381,3.000000,0.300000,9.400000
57.100000,339.481417,212.075266,18.950345,0.635569,1.542995,49.547791,0.032550,0.095561,3.000000,0.300000,9.400000
57.200000,339.482793,211.888463,18.947133,0.636414,1.543751,49.547087,0.032613,0.095740,3.000000,0.300000,9.400000
57.300000,339.484045,211.701516,18.943922,0.637258,1.544506,49.546384,0.032675,0.095920,3.000000,0.300000,9.400000
57.400000,339.485174,211.514426,18.940713,0.638101,1.545261,49.545681,0.032738,0.096099,3.000000,0.300000,9.400000
57.500000,339.486179,211.327193,18.937505,0.638943,1.546014,49.544979,0.032800,0.096279,3.000000,0.300000,9.400000
57.600000,339.487061,211.139819,18.934300,0.639785,1.546767,49.544277,0.032863,0.096458,3.000000,0.300000,9.400000
57.700000,339.487820,210.952304,18.931095,0.640626,1.547520,49.543575,0.032925,0.096637,3.000000,0.300000,9.400000
57.800000,339.488456,210.764649,18.927893,0.641466,1.548272,49.542874,0.032988,0.096817,3.000000,0.300000,9.400000
57.900000,339.488969,210.576855,18.924692,0.642306,1.549023,49.542172,0.033050,0.096996,3.000000,0.300000,9.400000
58.000000,339.489360,210.388923,18.921493,0.643145,1.549774,49.541472,0.033113,0.097176,3.000000,0.300000,9.400000
58.100000,339.489629,210.200855,18.918295,0.643983,1.550523,49.540771,0.033175,0.097355,3.000000,0.300000,9.400000
58.200000,339.489775,210.012650,18.915099,0.644821,1.551273,49.540071,0.033238,0.097534,3.000000,0.300000,9.400000
58.300000,339.489800,209.824310,18.911904,0.645658,1.552021,49.539371,0.033300,0.097714,3.000000,0.300000,9.400000
58.400000,339.489703,209.635836,18.908711,0.646494,1.552769,49.538671,0.033363,0.097893,3.000000,0.300000,9.400000
58.500000,339.489485,209.447229,18.905520,0.647330,1.553517,49.537972,0.033425,0.098073,3.000000,0.300000,9.400000
58.600000,339.489145,209.258490,18.902330,0.648165,1.554263,49.537273,0.033488,0.098252,3.000000,0.300000,9.400000
58.700000,339.488685,209.069620,18.899142,0.648999,1.555009,49.536574,0.033550,0.098431,3.000000,0.300000,9.400000
58.800000,339.488103,208.880619,18.895956,0.649833,1.555755,49.535876,0.033613,0.098610,3.000000,0.300000,9.400000
58.900000,339.487402,208.691490,18.892771,0.650666,1.556500,49.535178,0.033675,0.098790,3.000000,0.300000,9.400000
59.000000,339.486579,208.502232,18.889588,0.651498,1.557244,49.534480,0.033738,0.098969,3.000000,0.300000,9.400000
59.100000,339.485637,208.312847,18.886406,0.652330,1.557987,49.533783,0.033800,0.099148,3.000000,0.300000,9.400000
59.200000,339.484574,208.123336,18.883226,0.653161,1.558730,49.533086,0.033863,0.099327,3.000000,0.300000,9.400000
59.300000,339.483392,207.933700,18.880048,0.653991,1.559472,49.532389,0.033925,0.099507,3.000000,0.300000,9.400000
59.400000,339.482090,207.743940,18.876871,0.654821,1.560214,49.531693,0.033988,0.099686,3.000000,0.300000,9.400000
59.500000,339.480668,207.554058,18.873696,0.655650,1.560955,49.530996,0.034050,0.099865,3.000000,0.300000,9.400000
59.600000,339.479128,207.364053,18.870523,0.656478,1.561695,49.530301,0.034113,0.100044,3.000000,0.300000,9.400000
59.700000,339.477468,207.173927,18.867351,0.657306,1.562435,49.529605,0.034175,0.100223,3.000000,0.300000,9.400000
59.800000,339.475690,206.983682,18.864181,0.658133,1.563174,49.528910,0.034238,0.100403,3.000000,0.300000,9.400000
59.900000,339.473793,206.793318,18.861012,0.658959,1.563912,49.528215,0.034300,0.100582,3.000000,0.300000,9.400000
60.000000,339.471777,206.602837,18.857845,0.659785,1.564650,49.527521,0.034363,0.100761,3.000000,0.300000,9.400000
